Pesel,Przedmiot,Wynik,Data_matury
96022392539,Jezyk angielski,84,2027-05-2
96022392539,Matematyka,39,2027-05-3
90062077980,Jezyk polski,76,2027-05-1
90062077980,Jezyk angielski,72,2027-05-2
90062077980,Matematyka,31,2027-05-3
93062771076,Jezyk polski,63,2027-05-1
93062771076,Jezyk angielski,73,2027-05-2
93062771076,Matematyka,71,2027-05-3
90090868521,Jezyk polski,98,2027-05-1
90090868521,Jezyk angielski,24,2027-05-2
90090868521,Matematyka,76,2027-05-3
92121977352,Jezyk polski,87,2027-05-1
92121977352,Jezyk angielski,78,2027-05-2
92121977352,Matematyka,72,2027-05-3
97051197128,Jezyk polski,76,2027-05-1
97051197128,Jezyk angielski,77,2027-05-2
97051197128,Matematyka,75,2027-05-3
98100823586,Jezyk polski,81,2027-05-1
98100823586,Jezyk angielski,68,2027-05-2
98100823586,Matematyka,100,2027-05-3
98091382088,Jezyk polski,30,2027-05-1
98091382088,Jezyk angielski,79,2027-05-2
98091382088,Matematyka,72,2027-05-3
92112915749,Jezyk polski,78,2027-05-1
92112915749,Jezyk angielski,77,2027-05-2
92112915749,Matematyka,90,2027-05-3
99070904732,Jezyk polski,77,2027-05-1
99070904732,Jezyk angielski,52,2027-05-2
99070904732,Matematyka,51,2027-05-3
91031485977,Jezyk polski,100,2027-05-1
91031485977,Jezyk angielski,79,2027-05-2
91031485977,Matematyka,86,2027-05-3
96012939706,Jezyk polski,85,2027-05-1
96012939706,Jezyk angielski,85,2027-05-2
96012939706,Matematyka,92,2027-05-3
92071013175,Jezyk polski,77,2027-05-1
92071013175,Jezyk angielski,80,2027-05-2
92071013175,Matematyka,74,2027-05-3
98053053274,Jezyk polski,60,2027-05-1
98053053274,Jezyk angielski,76,2027-05-2
98053053274,Matematyka,77,2027-05-3
99032647440,Jezyk polski,71,2027-05-1
99032647440,Jezyk angielski,85,2027-05-2
99032647440,Matematyka,70,2027-05-3
93050670475,Jezyk polski,74,2027-05-1
93050670475,Jezyk angielski,71,2027-05-2
93050670475,Matematyka,74,2027-05-3
90120120559,Jezyk polski,82,2027-05-1
90120120559,Jezyk angielski,100,2027-05-2
90120120559,Matematyka,75,2027-05-3
95021357673,Jezyk polski,75,2027-05-1
95021357673,Jezyk angielski,85,2027-05-2
95021357673,Matematyka,74,2027-05-3
91060803119,Jezyk polski,74,2027-05-1
91060803119,Jezyk angielski,83,2027-05-2
91060803119,Matematyka,76,2027-05-3
99122415447,Jezyk polski,80,2027-05-1
99122415447,Jezyk angielski,65,2027-05-2
99122415447,Matematyka,93,2027-05-3
93060838308,Jezyk polski,42,2027-05-1
93060838308,Jezyk angielski,93,2027-05-2
93060838308,Matematyka,98,2027-05-3
93081324635,Jezyk polski,21,2027-05-1
93081324635,Jezyk angielski,75,2027-05-2
93081324635,Matematyka,73,2027-05-3
96070824495,Jezyk polski,54,2027-05-1
96070824495,Jezyk angielski,76,2027-05-2
96070824495,Matematyka,72,2027-05-3
92011268890,Jezyk polski,95,2027-05-1
92011268890,Jezyk angielski,56,2027-05-2
92011268890,Matematyka,70,2027-05-3
95091401782,Jezyk polski,72,2027-05-1
95091401782,Jezyk angielski,93,2027-05-2
95091401782,Matematyka,78,2027-05-3
95101769189,Jezyk polski,94,2027-05-1
95101769189,Jezyk angielski,76,2027-05-2
95101769189,Matematyka,86,2027-05-3
92112410213,Jezyk polski,81,2027-05-1
92112410213,Jezyk angielski,97,2027-05-2
92112410213,Matematyka,84,2027-05-3
91041047697,Jezyk polski,72,2027-05-1
91041047697,Jezyk angielski,73,2027-05-2
91041047697,Matematyka,100,2027-05-3
94022578188,Jezyk polski,62,2027-05-1
94022578188,Jezyk angielski,100,2027-05-2
94022578188,Matematyka,90,2027-05-3
94081774871,Jezyk polski,83,2027-05-1
94081774871,Jezyk angielski,87,2027-05-2
94081774871,Matematyka,100,2027-05-3
98010475880,Jezyk polski,45,2027-05-1
98010475880,Jezyk angielski,66,2027-05-2
98010475880,Matematyka,80,2027-05-3
92080358397,Jezyk polski,64,2027-05-1
92080358397,Jezyk angielski,84,2027-05-2
92080358397,Matematyka,71,2027-05-3
98041928021,Jezyk polski,70,2027-05-1
98041928021,Jezyk angielski,70,2027-05-2
98041928021,Matematyka,72,2027-05-3
97111466104,Jezyk polski,87,2027-05-1
97111466104,Jezyk angielski,84,2027-05-2
97111466104,Matematyka,98,2027-05-3
96071651410,Jezyk polski,80,2027-05-1
96071651410,Jezyk angielski,70,2027-05-2
96071651410,Matematyka,70,2027-05-3
90101318906,Jezyk polski,86,2027-05-1
90101318906,Jezyk angielski,81,2027-05-2
90101318906,Matematyka,82,2027-05-3
90052002440,Jezyk polski,78,2027-05-1
90052002440,Jezyk angielski,80,2027-05-2
90052002440,Matematyka,81,2027-05-3
90022091337,Jezyk polski,72,2027-05-1
90022091337,Jezyk angielski,82,2027-05-2
90022091337,Matematyka,40,2027-05-3
95050563311,Jezyk polski,79,2027-05-1
95050563311,Jezyk angielski,54,2027-05-2
95050563311,Matematyka,33,2027-05-3
95011277602,Jezyk polski,88,2027-05-1
95011277602,Jezyk angielski,87,2027-05-2
95011277602,Matematyka,70,2027-05-3
95102513558,Jezyk polski,75,2027-05-1
95102513558,Jezyk angielski,85,2027-05-2
95102513558,Matematyka,50,2027-05-3
98021966029,Jezyk polski,44,2027-05-1
98021966029,Jezyk angielski,43,2027-05-2
98021966029,Matematyka,80,2027-05-3
96051094848,Jezyk polski,82,2027-05-1
96051094848,Jezyk angielski,55,2027-05-2
96051094848,Matematyka,100,2027-05-3
95070406366,Jezyk polski,94,2027-05-1
95070406366,Jezyk angielski,89,2027-05-2
95070406366,Matematyka,87,2027-05-3
97090716168,Jezyk polski,85,2027-05-1
97090716168,Jezyk angielski,33,2027-05-2
97090716168,Matematyka,98,2027-05-3
91122376375,Jezyk polski,29,2027-05-1
91122376375,Jezyk angielski,98,2027-05-2
91122376375,Matematyka,96,2027-05-3
94102965938,Jezyk polski,63,2027-05-1
94102965938,Jezyk angielski,94,2027-05-2
94102965938,Matematyka,49,2027-05-3
94111235918,Jezyk polski,72,2027-05-1
94111235918,Jezyk angielski,41,2027-05-2
94111235918,Matematyka,75,2027-05-3
91022522360,Jezyk polski,89,2027-05-1
91022522360,Jezyk angielski,48,2027-05-2
91022522360,Matematyka,24,2027-05-3
90060490354,Jezyk polski,73,2027-05-1
90060490354,Jezyk angielski,59,2027-05-2
90060490354,Matematyka,100,2027-05-3
94082143977,Jezyk polski,74,2027-05-1
94082143977,Jezyk angielski,82,2027-05-2
94082143977,Matematyka,80,2027-05-3
93070626805,Jezyk polski,88,2027-05-1
93070626805,Jezyk angielski,72,2027-05-2
93070626805,Matematyka,76,2027-05-3
92070506034,Jezyk polski,71,2027-05-1
92070506034,Jezyk angielski,73,2027-05-2
92070506034,Matematyka,44,2027-05-3
91092238990,Jezyk polski,67,2027-05-1
91092238990,Jezyk angielski,70,2027-05-2
91092238990,Matematyka,72,2027-05-3
99121610690,Jezyk polski,82,2027-05-1
99121610690,Jezyk angielski,85,2027-05-2
99121610690,Matematyka,78,2027-05-3
93081694637,Jezyk polski,82,2027-05-1
93081694637,Jezyk angielski,88,2027-05-2
93081694637,Matematyka,99,2027-05-3
95112611547,Jezyk polski,72,2027-05-1
95112611547,Jezyk angielski,81,2027-05-2
95112611547,Matematyka,35,2027-05-3
98103029606,Jezyk polski,25,2027-05-1
98103029606,Jezyk angielski,77,2027-05-2
98103029606,Matematyka,42,2027-05-3
91072850554,Jezyk polski,79,2027-05-1
91072850554,Jezyk angielski,76,2027-05-2
91072850554,Matematyka,70,2027-05-3
95111492266,Jezyk polski,67,2027-05-1
95111492266,Jezyk angielski,62,2027-05-2
95111492266,Matematyka,91,2027-05-3
92051393840,Jezyk polski,50,2027-05-1
92051393840,Jezyk angielski,86,2027-05-2
92051393840,Matematyka,70,2027-05-3
95121760090,Jezyk polski,73,2027-05-1
95121760090,Jezyk angielski,100,2027-05-2
95121760090,Matematyka,74,2027-05-3
96111111304,Jezyk polski,88,2027-05-1
96111111304,Jezyk angielski,50,2027-05-2
96111111304,Matematyka,75,2027-05-3
93121516307,Jezyk polski,83,2027-05-1
93121516307,Jezyk angielski,100,2027-05-2
93121516307,Matematyka,89,2027-05-3
98120646798,Jezyk polski,82,2027-05-1
98120646798,Jezyk angielski,94,2027-05-2
98120646798,Matematyka,87,2027-05-3
94102680891,Jezyk polski,30,2027-05-1
94102680891,Jezyk angielski,90,2027-05-2
94102680891,Matematyka,89,2027-05-3
96101272699,Jezyk polski,50,2027-05-1
96101272699,Jezyk angielski,85,2027-05-2
96101272699,Matematyka,87,2027-05-3
97100357334,Jezyk polski,59,2027-05-1
97100357334,Jezyk angielski,82,2027-05-2
97100357334,Matematyka,86,2027-05-3
95050906185,Jezyk polski,73,2027-05-1
95050906185,Jezyk angielski,27,2027-05-2
95050906185,Matematyka,86,2027-05-3
95083155718,Jezyk polski,85,2027-05-1
95083155718,Jezyk angielski,65,2027-05-2
95083155718,Matematyka,70,2027-05-3
97041619960,Jezyk polski,75,2027-05-1
97041619960,Jezyk angielski,99,2027-05-2
97041619960,Matematyka,94,2027-05-3
95030981793,Jezyk polski,70,2027-05-1
95030981793,Jezyk angielski,63,2027-05-2
95030981793,Matematyka,63,2027-05-3
97013032092,Jezyk polski,87,2027-05-1
97013032092,Jezyk angielski,48,2027-05-2
97013032092,Matematyka,93,2027-05-3
96051406490,Jezyk polski,78,2027-05-1
96051406490,Jezyk angielski,89,2027-05-2
96051406490,Matematyka,78,2027-05-3
93060521505,Jezyk polski,98,2027-05-1
93060521505,Jezyk angielski,51,2027-05-2
93060521505,Matematyka,83,2027-05-3
93012654019,Jezyk polski,97,2027-05-1
93012654019,Jezyk angielski,98,2027-05-2
93012654019,Matematyka,86,2027-05-3
91102974090,Jezyk polski,80,2027-05-1
91102974090,Jezyk angielski,74,2027-05-2
91102974090,Matematyka,76,2027-05-3
96042796311,Jezyk polski,84,2027-05-1
96042796311,Jezyk angielski,81,2027-05-2
96042796311,Matematyka,89,2027-05-3
90062649749,Jezyk polski,78,2027-05-1
90062649749,Jezyk angielski,56,2027-05-2
90062649749,Matematyka,17,2027-05-3
98031459148,Jezyk polski,82,2027-05-1
98031459148,Jezyk angielski,67,2027-05-2
98031459148,Matematyka,82,2027-05-3
92070561242,Jezyk polski,94,2027-05-1
92070561242,Jezyk angielski,71,2027-05-2
92070561242,Matematyka,73,2027-05-3
99061627196,Jezyk polski,88,2027-05-1
99061627196,Jezyk angielski,74,2027-05-2
99061627196,Matematyka,71,2027-05-3
98041113089,Jezyk polski,82,2027-05-1
98041113089,Jezyk angielski,76,2027-05-2
98041113089,Matematyka,88,2027-05-3
97021158650,Jezyk polski,67,2027-05-1
97021158650,Jezyk angielski,88,2027-05-2
97021158650,Matematyka,90,2027-05-3
94071324495,Jezyk polski,83,2027-05-1
94071324495,Jezyk angielski,89,2027-05-2
94071324495,Matematyka,87,2027-05-3
93051510813,Jezyk polski,42,2027-05-1
93051510813,Jezyk angielski,74,2027-05-2
93051510813,Matematyka,46,2027-05-3
90062876343,Jezyk polski,73,2027-05-1
90062876343,Jezyk angielski,100,2027-05-2
90062876343,Matematyka,34,2027-05-3
90082101142,Jezyk polski,84,2027-05-1
90082101142,Jezyk angielski,60,2027-05-2
90082101142,Matematyka,100,2027-05-3
94041750334,Jezyk polski,95,2027-05-1
94041750334,Jezyk angielski,48,2027-05-2
94041750334,Matematyka,93,2027-05-3
91010650990,Jezyk polski,83,2027-05-1
91010650990,Jezyk angielski,100,2027-05-2
91010650990,Matematyka,82,2027-05-3
95042945527,Jezyk polski,95,2027-05-1
95042945527,Jezyk angielski,87,2027-05-2
95042945527,Matematyka,100,2027-05-3
91011068028,Jezyk polski,71,2027-05-1
91011068028,Jezyk angielski,94,2027-05-2
91011068028,Matematyka,71,2027-05-3
96072265753,Jezyk polski,86,2027-05-1
96072265753,Jezyk angielski,85,2027-05-2
96072265753,Matematyka,73,2027-05-3
99121815958,Jezyk polski,72,2027-05-1
99121815958,Jezyk angielski,33,2027-05-2
99121815958,Matematyka,72,2027-05-3
99101439859,Jezyk polski,17,2027-05-1
99101439859,Jezyk angielski,30,2027-05-2
99101439859,Matematyka,95,2027-05-3
96081421982,Jezyk polski,94,2027-05-1
96081421982,Jezyk angielski,100,2027-05-2
96081421982,Matematyka,76,2027-05-3
96112383805,Jezyk polski,72,2027-05-1
96112383805,Jezyk angielski,39,2027-05-2
96112383805,Matematyka,41,2027-05-3
99112302320,Jezyk polski,82,2027-05-1
99112302320,Jezyk angielski,70,2027-05-2
99112302320,Matematyka,74,2027-05-3
99090140392,Jezyk polski,98,2027-05-1
99090140392,Jezyk angielski,93,2027-05-2
99090140392,Matematyka,81,2027-05-3
90090370224,Jezyk polski,72,2027-05-1
90090370224,Jezyk angielski,84,2027-05-2
90090370224,Matematyka,76,2027-05-3
94032574024,Jezyk polski,83,2027-05-1
94032574024,Jezyk angielski,80,2027-05-2
94032574024,Matematyka,92,2027-05-3
99121989509,Jezyk polski,99,2027-05-1
99121989509,Jezyk angielski,77,2027-05-2
99121989509,Matematyka,79,2027-05-3
93040820572,Jezyk polski,86,2027-05-1
93040820572,Jezyk angielski,83,2027-05-2
93040820572,Matematyka,38,2027-05-3
94070480275,Jezyk polski,26,2027-05-1
94070480275,Jezyk angielski,92,2027-05-2
94070480275,Matematyka,89,2027-05-3
99060123228,Jezyk polski,40,2027-05-1
99060123228,Jezyk angielski,86,2027-05-2
99060123228,Matematyka,71,2027-05-3
94091696842,Jezyk polski,70,2027-05-1
94091696842,Jezyk angielski,55,2027-05-2
94091696842,Matematyka,12,2027-05-3
93102319051,Jezyk polski,53,2027-05-1
93102319051,Jezyk angielski,85,2027-05-2
93102319051,Matematyka,16,2027-05-3
95101407812,Jezyk polski,43,2027-05-1
95101407812,Jezyk angielski,82,2027-05-2
95101407812,Matematyka,89,2027-05-3
91052927007,Jezyk polski,100,2027-05-1
91052927007,Jezyk angielski,82,2027-05-2
91052927007,Matematyka,88,2027-05-3
95110921567,Jezyk polski,77,2027-05-1
95110921567,Jezyk angielski,85,2027-05-2
95110921567,Matematyka,77,2027-05-3
91070448782,Jezyk polski,76,2027-05-1
91070448782,Jezyk angielski,80,2027-05-2
91070448782,Matematyka,89,2027-05-3
99092906949,Jezyk polski,71,2027-05-1
99092906949,Jezyk angielski,96,2027-05-2
99092906949,Matematyka,63,2027-05-3
93071583246,Jezyk polski,86,2027-05-1
93071583246,Jezyk angielski,75,2027-05-2
93071583246,Matematyka,58,2027-05-3
93071466154,Jezyk polski,70,2027-05-1
93071466154,Jezyk angielski,19,2027-05-2
93071466154,Matematyka,82,2027-05-3
91062442547,Jezyk polski,23,2027-05-1
91062442547,Jezyk angielski,78,2027-05-2
91062442547,Matematyka,89,2027-05-3
92030550657,Jezyk polski,92,2027-05-1
92030550657,Jezyk angielski,96,2027-05-2
92030550657,Matematyka,78,2027-05-3
94010192952,Jezyk polski,84,2027-05-1
94010192952,Jezyk angielski,84,2027-05-2
94010192952,Matematyka,75,2027-05-3
92052680417,Jezyk polski,83,2027-05-1
92052680417,Jezyk angielski,47,2027-05-2
92052680417,Matematyka,22,2027-05-3
90031931372,Jezyk polski,70,2027-05-1
90031931372,Jezyk angielski,74,2027-05-2
90031931372,Matematyka,61,2027-05-3
90032303891,Jezyk polski,27,2027-05-1
90032303891,Jezyk angielski,88,2027-05-2
90032303891,Matematyka,82,2027-05-3
90073104228,Jezyk polski,88,2027-05-1
90073104228,Jezyk angielski,84,2027-05-2
90073104228,Matematyka,68,2027-05-3
91101535962,Jezyk polski,70,2027-05-1
91101535962,Jezyk angielski,99,2027-05-2
91101535962,Matematyka,72,2027-05-3
92112330748,Jezyk polski,57,2027-05-1
92112330748,Jezyk angielski,98,2027-05-2
92112330748,Matematyka,44,2027-05-3
98112065514,Jezyk polski,90,2027-05-1
98112065514,Jezyk angielski,81,2027-05-2
98112065514,Matematyka,78,2027-05-3
91031268253,Jezyk polski,62,2027-05-1
91031268253,Jezyk angielski,96,2027-05-2
91031268253,Matematyka,57,2027-05-3
91042583514,Jezyk polski,71,2027-05-1
91042583514,Jezyk angielski,76,2027-05-2
91042583514,Matematyka,100,2027-05-3
90042856291,Jezyk polski,90,2027-05-1
90042856291,Jezyk angielski,78,2027-05-2
90042856291,Matematyka,92,2027-05-3
96012011716,Jezyk polski,73,2027-05-1
96012011716,Jezyk angielski,89,2027-05-2
96012011716,Matematyka,41,2027-05-3
94041320771,Jezyk polski,80,2027-05-1
94041320771,Jezyk angielski,51,2027-05-2
94041320771,Matematyka,79,2027-05-3
95080367499,Jezyk polski,93,2027-05-1
95080367499,Jezyk angielski,99,2027-05-2
95080367499,Matematyka,100,2027-05-3
95112221375,Jezyk polski,100,2027-05-1
95112221375,Jezyk angielski,51,2027-05-2
95112221375,Matematyka,14,2027-05-3
91102401633,Jezyk polski,76,2027-05-1
91102401633,Jezyk angielski,58,2027-05-2
91102401633,Matematyka,79,2027-05-3
93110187516,Jezyk polski,81,2027-05-1
93110187516,Jezyk angielski,84,2027-05-2
93110187516,Matematyka,70,2027-05-3
90070597939,Jezyk polski,98,2027-05-1
90070597939,Jezyk angielski,62,2027-05-2
90070597939,Matematyka,79,2027-05-3
91081022607,Jezyk polski,76,2027-05-1
91081022607,Jezyk angielski,89,2027-05-2
91081022607,Matematyka,87,2027-05-3
91022128610,Jezyk polski,73,2027-05-1
91022128610,Jezyk angielski,19,2027-05-2
91022128610,Matematyka,85,2027-05-3
96021353072,Jezyk polski,92,2027-05-1
96021353072,Jezyk angielski,97,2027-05-2
96021353072,Matematyka,93,2027-05-3
90120195593,Jezyk polski,83,2027-05-1
90120195593,Jezyk angielski,77,2027-05-2
90120195593,Matematyka,80,2027-05-3
97093098452,Jezyk polski,30,2027-05-1
97093098452,Jezyk angielski,74,2027-05-2
97093098452,Matematyka,86,2027-05-3
97010570793,Jezyk polski,77,2027-05-1
97010570793,Jezyk angielski,89,2027-05-2
97010570793,Matematyka,89,2027-05-3
98121852653,Jezyk polski,88,2027-05-1
98121852653,Jezyk angielski,84,2027-05-2
98121852653,Matematyka,71,2027-05-3
96032685302,Jezyk polski,69,2027-05-1
96032685302,Jezyk angielski,86,2027-05-2
96032685302,Matematyka,73,2027-05-3
97121719517,Jezyk polski,84,2027-05-1
97121719517,Jezyk angielski,87,2027-05-2
97121719517,Matematyka,80,2027-05-3
95031933638,Jezyk polski,86,2027-05-1
95031933638,Jezyk angielski,72,2027-05-2
95031933638,Matematyka,73,2027-05-3
98051451180,Jezyk polski,62,2027-05-1
98051451180,Jezyk angielski,80,2027-05-2
98051451180,Matematyka,84,2027-05-3
96031658864,Jezyk polski,87,2027-05-1
96031658864,Jezyk angielski,90,2027-05-2
96031658864,Matematyka,100,2027-05-3
96110906846,Jezyk polski,74,2027-05-1
96110906846,Jezyk angielski,91,2027-05-2
96110906846,Matematyka,71,2027-05-3
95121998169,Jezyk polski,56,2027-05-1
95121998169,Jezyk angielski,78,2027-05-2
95121998169,Matematyka,93,2027-05-3
96100276281,Jezyk polski,87,2027-05-1
96100276281,Jezyk angielski,88,2027-05-2
96100276281,Matematyka,78,2027-05-3
93091003034,Jezyk polski,93,2027-05-1
93091003034,Jezyk angielski,79,2027-05-2
93091003034,Matematyka,83,2027-05-3
91102601026,Jezyk polski,71,2027-05-1
91102601026,Jezyk angielski,94,2027-05-2
91102601026,Matematyka,48,2027-05-3
96051381881,Jezyk polski,96,2027-05-1
96051381881,Jezyk angielski,88,2027-05-2
96051381881,Matematyka,48,2027-05-3
91012784431,Jezyk polski,87,2027-05-1
91012784431,Jezyk angielski,54,2027-05-2
91012784431,Matematyka,73,2027-05-3
92010984809,Jezyk polski,78,2027-05-1
92010984809,Jezyk angielski,88,2027-05-2
92010984809,Matematyka,84,2027-05-3
92090643186,Jezyk polski,74,2027-05-1
92090643186,Jezyk angielski,72,2027-05-2
92090643186,Matematyka,72,2027-05-3
92112559167,Jezyk polski,84,2027-05-1
92112559167,Jezyk angielski,95,2027-05-2
92112559167,Matematyka,75,2027-05-3
96092855136,Jezyk polski,85,2027-05-1
96092855136,Jezyk angielski,74,2027-05-2
96092855136,Matematyka,79,2027-05-3
99061215490,Jezyk polski,50,2027-05-1
99061215490,Jezyk angielski,72,2027-05-2
99061215490,Matematyka,78,2027-05-3
95120779871,Jezyk polski,80,2027-05-1
95120779871,Jezyk angielski,86,2027-05-2
95120779871,Matematyka,90,2027-05-3
97061674828,Jezyk polski,88,2027-05-1
97061674828,Jezyk angielski,52,2027-05-2
97061674828,Matematyka,75,2027-05-3
90022873193,Jezyk polski,82,2027-05-1
90022873193,Jezyk angielski,53,2027-05-2
90022873193,Matematyka,78,2027-05-3
95120376603,Jezyk polski,74,2027-05-1
95120376603,Jezyk angielski,82,2027-05-2
95120376603,Matematyka,94,2027-05-3
96061550671,Jezyk polski,66,2027-05-1
96061550671,Jezyk angielski,98,2027-05-2
96061550671,Matematyka,39,2027-05-3
94072530879,Jezyk polski,81,2027-05-1
94072530879,Jezyk angielski,83,2027-05-2
94072530879,Matematyka,74,2027-05-3
98011607167,Jezyk polski,99,2027-05-1
98011607167,Jezyk angielski,66,2027-05-2
98011607167,Matematyka,65,2027-05-3
91040950185,Jezyk polski,67,2027-05-1
91040950185,Jezyk angielski,84,2027-05-2
91040950185,Matematyka,73,2027-05-3
92030606785,Jezyk polski,100,2027-05-1
92030606785,Jezyk angielski,88,2027-05-2
92030606785,Matematyka,94,2027-05-3
94031554173,Jezyk polski,72,2027-05-1
94031554173,Jezyk angielski,75,2027-05-2
94031554173,Matematyka,78,2027-05-3
92051872947,Jezyk polski,52,2027-05-1
92051872947,Jezyk angielski,70,2027-05-2
92051872947,Matematyka,68,2027-05-3
94081765367,Jezyk polski,81,2027-05-1
94081765367,Jezyk angielski,100,2027-05-2
94081765367,Matematyka,75,2027-05-3
93120150580,Jezyk polski,90,2027-05-1
93120150580,Jezyk angielski,76,2027-05-2
93120150580,Matematyka,36,2027-05-3
91033090067,Jezyk polski,84,2027-05-1
91033090067,Jezyk angielski,96,2027-05-2
91033090067,Matematyka,89,2027-05-3
96030980645,Jezyk polski,100,2027-05-1
96030980645,Jezyk angielski,96,2027-05-2
96030980645,Matematyka,83,2027-05-3
98030720326,Jezyk polski,80,2027-05-1
98030720326,Jezyk angielski,89,2027-05-2
98030720326,Matematyka,75,2027-05-3
94091098163,Jezyk polski,82,2027-05-1
94091098163,Jezyk angielski,70,2027-05-2
94091098163,Matematyka,77,2027-05-3
99011656403,Jezyk polski,89,2027-05-1
99011656403,Jezyk angielski,72,2027-05-2
99011656403,Matematyka,99,2027-05-3
90050845115,Jezyk polski,86,2027-05-1
90050845115,Jezyk angielski,84,2027-05-2
90050845115,Matematyka,67,2027-05-3
93022023780,Jezyk polski,85,2027-05-1
93022023780,Jezyk angielski,74,2027-05-2
93022023780,Matematyka,56,2027-05-3
96021959544,Jezyk polski,77,2027-05-1
96021959544,Jezyk angielski,83,2027-05-2
96021959544,Matematyka,81,2027-05-3
92050452067,Jezyk polski,82,2027-05-1
92050452067,Jezyk angielski,70,2027-05-2
92050452067,Matematyka,100,2027-05-3
92051977031,Jezyk polski,83,2027-05-1
92051977031,Jezyk angielski,96,2027-05-2
92051977031,Matematyka,80,2027-05-3
96051184033,Jezyk polski,85,2027-05-1
96051184033,Jezyk angielski,90,2027-05-2
96051184033,Matematyka,97,2027-05-3
97092817980,Jezyk polski,83,2027-05-1
97092817980,Jezyk angielski,76,2027-05-2
97092817980,Matematyka,88,2027-05-3
90122197265,Jezyk polski,81,2027-05-1
90122197265,Jezyk angielski,79,2027-05-2
90122197265,Matematyka,88,2027-05-3
99090585588,Jezyk polski,100,2027-05-1
99090585588,Jezyk angielski,50,2027-05-2
99090585588,Matematyka,69,2027-05-3
97071253824,Jezyk polski,85,2027-05-1
97071253824,Jezyk angielski,69,2027-05-2
97071253824,Matematyka,72,2027-05-3
92102265003,Jezyk polski,85,2027-05-1
92102265003,Jezyk angielski,71,2027-05-2
92102265003,Matematyka,30,2027-05-3
90120957421,Jezyk polski,33,2027-05-1
90120957421,Jezyk angielski,43,2027-05-2
90120957421,Matematyka,61,2027-05-3
96112449547,Jezyk polski,78,2027-05-1
96112449547,Jezyk angielski,79,2027-05-2
96112449547,Matematyka,60,2027-05-3
92070790008,Jezyk polski,99,2027-05-1
92070790008,Jezyk angielski,69,2027-05-2
92070790008,Matematyka,80,2027-05-3
95042586775,Jezyk polski,17,2027-05-1
95042586775,Jezyk angielski,75,2027-05-2
95042586775,Matematyka,83,2027-05-3
94052173508,Jezyk polski,85,2027-05-1
94052173508,Jezyk angielski,92,2027-05-2
94052173508,Matematyka,100,2027-05-3
98102202066,Jezyk polski,73,2027-05-1
98102202066,Jezyk angielski,76,2027-05-2
98102202066,Matematyka,84,2027-05-3
93101406695,Jezyk polski,100,2027-05-1
93101406695,Jezyk angielski,100,2027-05-2
93101406695,Matematyka,82,2027-05-3
92101785975,Jezyk polski,94,2027-05-1
92101785975,Jezyk angielski,56,2027-05-2
92101785975,Matematyka,83,2027-05-3
90121159518,Jezyk polski,72,2027-05-1
90121159518,Jezyk angielski,86,2027-05-2
90121159518,Matematyka,80,2027-05-3
91052288878,Jezyk polski,74,2027-05-1
91052288878,Jezyk angielski,51,2027-05-2
91052288878,Matematyka,100,2027-05-3
90072274623,Jezyk polski,24,2027-05-1
90072274623,Jezyk angielski,90,2027-05-2
90072274623,Matematyka,86,2027-05-3
98062230127,Jezyk polski,80,2027-05-1
98062230127,Jezyk angielski,83,2027-05-2
98062230127,Matematyka,18,2027-05-3
98070908760,Jezyk polski,70,2027-05-1
98070908760,Jezyk angielski,71,2027-05-2
98070908760,Matematyka,68,2027-05-3
97082535494,Jezyk polski,84,2027-05-1
97082535494,Jezyk angielski,82,2027-05-2
97082535494,Matematyka,95,2027-05-3
99011378318,Jezyk polski,67,2027-05-1
99011378318,Jezyk angielski,70,2027-05-2
99011378318,Matematyka,78,2027-05-3
99091385101,Jezyk polski,73,2027-05-1
99091385101,Jezyk angielski,92,2027-05-2
99091385101,Matematyka,17,2027-05-3
94042915460,Jezyk polski,74,2027-05-1
94042915460,Jezyk angielski,55,2027-05-2
94042915460,Matematyka,64,2027-05-3
90121162613,Jezyk polski,81,2027-05-1
90121162613,Jezyk angielski,75,2027-05-2
90121162613,Matematyka,68,2027-05-3
90042671472,Jezyk polski,71,2027-05-1
90042671472,Jezyk angielski,96,2027-05-2
90042671472,Matematyka,97,2027-05-3
97102881972,Jezyk polski,98,2027-05-1
97102881972,Jezyk angielski,59,2027-05-2
97102881972,Matematyka,60,2027-05-3
99061515392,Jezyk polski,54,2027-05-1
99061515392,Jezyk angielski,31,2027-05-2
99061515392,Matematyka,78,2027-05-3
95120243581,Jezyk polski,65,2027-05-1
95120243581,Jezyk angielski,75,2027-05-2
95120243581,Matematyka,95,2027-05-3
91123184258,Jezyk polski,72,2027-05-1
91123184258,Jezyk angielski,74,2027-05-2
91123184258,Matematyka,43,2027-05-3
95121941020,Jezyk polski,53,2027-05-1
95121941020,Jezyk angielski,88,2027-05-2
95121941020,Matematyka,87,2027-05-3
91062701149,Jezyk polski,36,2027-05-1
91062701149,Jezyk angielski,37,2027-05-2
91062701149,Matematyka,76,2027-05-3
96032623302,Jezyk polski,82,2027-05-1
96032623302,Jezyk angielski,97,2027-05-2
96032623302,Matematyka,75,2027-05-3
91100899843,Jezyk polski,73,2027-05-1
91100899843,Jezyk angielski,84,2027-05-2
91100899843,Matematyka,87,2027-05-3
98090673576,Jezyk polski,79,2027-05-1
98090673576,Jezyk angielski,76,2027-05-2
98090673576,Matematyka,75,2027-05-3
99020328315,Jezyk polski,77,2027-05-1
