Pesel,Imie,Nazwisko
96072590390,Radosław,Falba
93020205409,Fabian,Balawender
97060946281,Borys,Heinrich
90121274684,Stefan,Niedbał
93080364355,Tadeusz,Jajko
90030622035,Borys,Rajch
93111020117,Tola,Kurant
90092747167,Karina,Trzos
97121745925,Bruno,Deryło
92120159896,Sonia,Rok
95020263843,Rafał,Latoszek
96031231009,Stefan,Florian
96102880554,Urszula,Lesiewicz
95040576613,Dariusz,Chruszcz
91102846553,Kornelia,Mikusek
97091359515,Dorota,Jargieło
99102751499,Leonard,Hołysz
99061432893,Mariusz,Drobot
96061169569,Tobiasz,Cacko
90050469612,Janina,Wawrzonek
90120724067,Ida,Hanus
94032338220,Jakub,Chudoba
95031382234,Jeremi,Makoś
91082398611,Dawid,Głowienka
93040428749,Kaja,Krenc
93012680885,Nikodem,Stroka
91020105385,Kacper,Zimniak
99052522826,Igor,Bernatek
90072090232,Fabian,Starostka
90062740020,Dorota,Tlałka
97101099183,Ksawery,Wojtaszak
96011333976,Wiktor,Gadzina
98011992184,Maks,Lemieszek
90112660843,Leon,Pędrak
98082730100,Albert,Kornet
95071470643,Leon,Duszkiewicz
96111230788,Marek,Kwasek
92072081258,Aurelia,Koss
97123181547,Blanka,Zimmer
95110662828,Bruno,Kral
98091271889,Kornel,Piekart
93062559609,Bartek,Rezler
97031499433,Cyprian,Jędrzejek
99072379680,Tomasz,Tatarczuk
96062794199,Kornel,Steciuk
98110394355,Maksymilian,Forysiak
96050828343,Róża,Myszak
96051529243,Jędrzej,Groborz
95101336974,Marcel,Kaczmar
92082883394,Radosław,Paprotny
99121770800,Olgierd,Widłak
94061773878,Jakub,Klin
97071609779,Kacper,Nalewajko
91021469288,Sebastian,Buszkiewicz
92101754456,Agnieszka,Koźlak
90022761306,Marek,Mieloch
92052989370,Ada,Skała
90091521377,Bartek,Ogonek
95032416752,Fabian,Mały
93031163972,Róża,Cłapa
95040759010,Gabriel,Smoczyk
96111183802,Olgierd,Nagórka
90111652591,Franciszek,Samol
93103035860,Tadeusz,Szyc
97040905255,Krystyna,Druszcz
97042426293,Julian,Gwizdek
98071467600,Jerzy,Bartoszak
99101949246,Wojciech,Witkowicz
99101780603,Cyprian,Orkisz
97111420328,Nikodem,Graban
90063048943,Apolonia,Kozar
92101681950,Tadeusz,Banek
99041142060,Gustaw,Rubacha
92121453517,Krystyna,Błażejewicz
98022354021,Ewa,Labudda
95101102809,Krzysztof,Bejnarowicz
95021392267,Malwina,Chromy
91051707473,Norbert,Łaszczyk
96120307969,Damian,Stebel
96090864727,Karina,Pawełkiewicz
94011683886,Mateusz,Grab
95021854064,Sara,Wowra
90071627507,Emil,Sochaj
95051255721,Dawid,Korkosz
96121056732,Dominik,Stawczyk
98122264020,Witold,Furgał
93102992838,Aleks,Nogieć
94090940393,Aurelia,Saternus
91070173389,Jeremi,Wiertelak
98102065124,Filip,Jałowiec
90021285517,Antoni,Skała
95111521797,Jacek,Jajko
97091291833,Gabriel,Syldatk
92083065973,Lidia,Fołta
94061755973,Klara,Cyroń
99040967686,Kamil,Trybus
94022881420,Roksana,Wiewiórka
96021992389,Ernest,Jałowiec
94022510618,Adrian,Tomal
97111953806,Alex,Kosak
94081643591,Patryk,Tyma
91092379365,Mikołaj,Mizia
91081168411,Cyprian,Latoszek
94032355414,Borys,Jędral
92101570010,Robert,Lada
95122199927,Mariusz,Wiesiołek
92012835202,Maks,Cop
92081092636,Ignacy,Górkiewicz
93100243899,Olga,Groth
92073014167,Maks,Krępa
93072177248,Sara,Piguła
97082215923,Kamil,Fogiel
93021879214,Rozalia,Mikita
97042319050,Tobiasz,Baster
97122212194,Olaf,Muniak
97110753575,Marcelina,Breś
98120149291,Franciszek,Cichos
97071744896,Konrad,Kuświk
97121594970,Bartek,Lalak
99050730731,Dominik,Nitek
91062526825,Mikołaj,Kyc
98012362175,Adam,Hapka
94040875524,Nikodem,Eckert
97040207586,Norbert,Kajstura
90042015704,Mateusz,Zaniewicz
98041799876,Nela,Roczniak
92041658584,Adrianna,Wawszczak
94122253394,Wojciech,Kutnik
98052983444,Franciszek,Malisz
93082551436,Fryderyk,Węgier
99051177683,Fabian,Czopik
96120927431,Julita,Graboś
99091708832,Adrianna,Tyma
95102932056,Adam,Łaciak
98033084760,Malwina,Cheba
90080732320,Rafał,Towarek
98030280626,Norbert,Kuźnia
93102341311,Grzegorz,Macek
98022437414,Hubert,Brudny
97112725682,Kamila,Tryka
98021797636,Sylwia,Wichłacz
93113095135,Jacek,Stypka
98012221533,Gaja,Pęksa
93080543727,Krzysztof,Słoka
91042871886,Łukasz,Szczypek
99110393450,Jędrzej,Saczuk
98040212949,Witold,Owczarczak
91111162329,Oskar,Listwan
98120707053,Nikodem,Kanarek
93060104221,Kajetan,Jarczak
96052448295,Elżbieta,Kral
91050450204,Anastazja,Krężołek
90122283708,Elżbieta,Pawliszyn
98091821695,Karina,Kleina
99020823209,Emil,Kramer
93091483883,Fabian,Niewola
94081915649,Marianna,Kołaczyk
92062292460,Błażej,Dziób
94070750277,Sonia,Kuczaj
90033046153,Franciszek,Aleksiejuk
96081492557,Melania,Fiedoruk
94082195486,Fryderyk,Ksel
94093053850,Witold,Zimoląg
96010455361,Radosław,Smorąg
92021608938,Cezary,Mędrala
94111826895,Emil,Siwa
98051060733,Dariusz,Mierzwiak
92103158715,Fabian,Golda
91090830941,Igor,Irla
95050569713,Oliwier,Kość
95072850149,Patryk,Drążyk
92100406934,Ksawery,Graś
92100104283,Tymon,Karpiak
90020776559,Tobiasz,Mudlaff
96061211501,Dawid,Chojna
92072488895,Tomasz,Loba
95020392992,Bartek,Kurcz
98121249327,Dorota,Morek
94060414086,Alan,Palus
90110684012,Monika,Sierpień
90111472487,Róża,Góraj
90062615081,Krzysztof,Merchel
99013185077,Marianna,Żyto
98070586214,Oskar,Lang
98110255272,Roksana,Młodzik
95033058245,Aleks,Kręcichwost
97040140928,Ryszard,Mateńko
93062119678,Robert,Piekara
90121475931,Artur,Kij
93011265016,Ernest,Śmieszek
97111959062,Eryk,Lato
93051039479,Krystyna,Kujda
93091254911,Kajetan,Kapciak
97071814863,Rozalia,Knapek
95061458842,Artur,Wendt
99052532973,Bartek,Byra
97021316964,Kazimierz,Samiec
90020436150,Olgierd,Buksa
99120605228,Monika,Bajko
92061344441,Dominik,Pierchała
98021003179,Fryderyk,Pleśniak
93090417481,Ida,Boruń
93110490551,Tomasz,Broś
96100505136,Patryk,Oleśkiewicz
98123195138,Karol,Teodorowicz
93032852679,Igor,Baum
96083069234,Mieszko,Rubaj
91022483270,Ksawery,Cierpka
91010317680,Karina,Kansy
93040754523,Cezary,Cieciura
91112644756,Kamila,Forysiak
90101995824,Maciej,Warczak
96100364924,Tola,Saczuk
98030276605,Natasza,Berdzik
96032975164,Marcelina,Suda
99071624965,Alex,Makar
90032514974,Dorota,Bieszke
93041722873,Karol,Mędrala
92102739140,Kamil,Soczówka
99120189016,Olga,Sławik
98020271111,Blanka,Radke
95051612069,Monika,Michalczak
95102460379,Kajetan,Jarosik
90060473948,Andrzej,Górnisiewicz
92052751799,Sylwia,Saran
95111087086,Liwia,Waleczek
91010800845,Liwia,Januszko
98010395995,Patryk,Kenig
90091614879,Monika,Kielczyk
98092909761,Emil,Trochimiuk
93081515101,Tymon,Tecław
96051641460,Klara,Karpeta
95041490868,Adrian,Bogumił
96081462923,Sara,Garbaciak
95072047499,Elżbieta,Pociask
90020313758,Konrad,Polakiewicz
93030881839,Marek,Romaniak
96100863997,Malwina,Radko
94042191662,Maksymilian,Barej
90020704754,Wojciech,Wichary
95113052530,Roksana,Andreasik
91043026117,Sylwia,Myk
94112011647,Igor,Styn
97032363157,Dawid,Hewelt
92111794893,Oliwier,Pielka
97032992850,Damian,Syroka
93122917183,Patryk,Synak
93123166487,Grzegorz,Białczyk
97051429236,Borys,Albin
94080144192,Andrzej,Knysak
98091161445,Antoni,Miśkowiec
94033029950,Nela,Kubów
94111863252,Mikołaj,Wawrzynek
92032783651,Adam,Baranowicz
94112528406,Mikołaj,Tonder
97091762755,Tadeusz,Puch
98091954663,Radosław,Strządała
95061779468,Justyna,Rzeźniczak
94082838381,Cyprian,Jachimczyk
94070890719,Marcel,Kretowicz
92083191388,Roksana,Kukier
90040673353,Borys,Trzyna
98071553280,Bruno,Jażdżyk
96042584138,Krystyna,Sosnówka
91082053545,Jeremi,Sznura
97123060314,Sonia,Małysiak
90071752034,Ernest,Gąbka
95120208324,Angelika,Wochnik
91111053443,Monika,Praczyk
94061657152,Kacper,Jędryczka
97071382416,Anna Maria,Franas
98110205611,Julian,Pacewicz
99112427243,Adrianna,Jonik
90121293139,Ida,Wiszowaty
95112907671,Blanka,Sip
94040663631,Blanka,Jurczuk
91071221074,Kacper,Pastuszko
98112645206,Konrad,Pindral
96010297880,Cezary,Makurat
91022757450,Maksymilian,Ciuła
98042120316,Natasza,Wojtak
99122546543,Kamil,Bruzda
99042327970,Cyprian,Małycha
96032823610,Aleks,Fąferek
91072773976,Gabriel,Szumacher
90042523854,Krystian,Wojtach
97121696955,Tadeusz,Szybiak
90080985476,Tomasz,Żach
94101186213,Ksawery,Małż
91041219793,Kamila,Gwara
94060932894,Szymon,Łuszczak
93070833939,Lidia,Detka
96111407797,Leon,Garncarz
91110793773,Franciszek,Walo
92122111573,Olaf,Szczepaniec
93051886156,Leon,Wiech
97100711556,Ksawery,Sysło
90082852987,Julianna,Guźniczak
93081507933,Tadeusz,Gogacz
94020178151,Jakub,Jasionek
90060562873,Angelika,Klepka
97112417895,Julita,Łasak
90091100600,Witold,Wizner
90050445469,Przemysław,Malara
95042003919,Kornel,Drobek
98092513920,Hubert,Karpeta
96010309110,Ksawery,Pietrus
91101351779,Mieszko,Ryznar
96101508848,Marcel,Kopała
92031774674,Marika,Rawa
97050514618,Liwia,Ragus
94022341768,Tola,Dylak
93032720701,Józef,Majnusz
92072793061,Julita,Błażejewicz
98013059993,Wiktor,Sierżant
90050669272,Miłosz,Lepianka
92120595441,Ada,Piechura
96041940957,Karol,Józefczak
90051159563,Grzegorz,Rompa
95101381622,Maurycy,Nabiałek
97102661378,Kornelia,Jachimczyk
98052025988,Daniel,Nazar
94083194774,Stefan,Cherek
99053161873,Artur,Niebudek
90022231333,Jeremi,Muc
97090628326,Maurycy,Jop
93071800844,Kalina,Łasak
99031243135,Urszula,Witko
96120516392,Sandra,Szylar
90123040128,Olga,Pryszcz
94061392332,Kalina,Hyjek
91042798158,Kazimierz,Rećko
99100551671,Piotr,Damps
94092504715,Arkadiusz,Łyskawa
91020144119,Szymon,Bazydło
98111632706,Mieszko,Lisik
96082099067,Urszula,Bazela
97061943690,Blanka,Stranc
96032553182,Stefan,Miszkiewicz
96111413123,Malwina,Ładziak
98062316780,Angelika,Fabiszak
94072626084,Radosław,Kopytko
97010778481,Nikodem,Utrata
95032487655,Łukasz,Miozga
94110471584,Liwia,Job
94112095119,Malwina,Jachna
93050304033,Marek,Szumiec
98091859197,Ksawery,Pajda
97031190303,Rafał,Sulich
98012679626,Mateusz,Salomon
91040942382,Krystian,Wołk
90102831633,Elżbieta,Giec
93052518162,Andrzej,Kornak
95032592513,Gabriel,Ostręga
97080802143,Kamila,Wasilewicz
94010830234,Kamil,Żmija
92111798767,Bartek,Szkopek
94031937345,Dagmara,Piechna
90081380720,Piotr,Maruszczak
90031794997,Paweł,Rzeźniczak
97121961716,Mariusz,Krywult
95120619029,Daniel,Kolarczyk
96030852023,Sandra,Szajda
94103161074,Tomasz,Nazarko
96021888439,Dominik,Wyłupek
91022080583,Marcelina,Majak
93070774973,Janina,Smutek
97070154119,Gaja,Kiliszek
92121496772,Szymon,Soroko
92071058585,Dagmara,Rzeszutko
99110416784,Aniela,Gajownik
97012220634,Dominik,Dziadowicz
93051980157,Ryszard,Durczok
90100675941,Arkadiusz,Kala
92060314665,Tadeusz,Kadela
93020959209,Dagmara,Węgrzynowicz
90102201014,Dariusz,Pacewicz
96041416140,Maks,Wiencek
99022176671,Mariusz,Przystupa
95080216144,Malwina,Koronkiewicz
97011123211,Michał,Buszkiewicz
97111130191,Róża,Kalarus
93070781508,Kacper,Węgrzynek
91110461351,Paweł,Szkup
91031723169,Natasza,Kossak
92022556902,Sonia,Klemens
93040794648,Kalina,Majnusz
92081158057,Błażej,Wasiewicz
92120158550,Fryderyk,Rawa
95122641059,Kornelia,Herda
95072233564,Jacek,Fiedler
94021341356,Olgierd,Kręcisz
91080904751,Ida,Ostapiuk
97100592984,Marianna,Gilewicz
96071263875,Paweł,Sieg
94072290142,Krzysztof,Szulist
99082676108,Stanisław,Grupa
98122592707,Nataniel,Berendt
93030988857,Jędrzej,Proć
97022840961,Ida,Kutnik
94010807058,Urszula,Kunert
92101159862,Bruno,Spychaj
90042601907,Adrianna,Mirga
95020813383,Przemysław,Nieszporek
91042911816,Adam,Ryfa
94021211275,Sebastian,Linka
99111392267,Wojciech,Kubisz
92100133472,Fryderyk,Fechner
92050233884,Andrzej,Kobryń
93022472126,Szymon,Wiza
97010645826,Leonard,Neubauer
98080804494,Natan,Chomik
91011467537,Stanisław,Byzdra
91051039369,Malwina,Zmyślony
96052304711,Tymoteusz,Zimniak
90081789864,Albert,Wyroślak
96051348947,Sebastian,Milczarczyk
98022632161,Gaja,Kabza
91031682107,Aleks,Żołna
92082705432,Juliusz,Fidura
96020140547,Mariusz,Morka
93080425047,Józef,Łyczak
97041056844,Nataniel,Burzec
92081281803,Tymon,Przewoźny
92041630641,Michał,Janiga
90050430249,Angelika,Antończak
95060332622,Malwina,Różewicz
96031580295,Justyna,Ryfa
90032653668,Dagmara,Miętus
98071034198,Aleks,Nieradko
98102749312,Maurycy,Lorenz
93092476424,Julita,Burzec
99082265632,Kornel,Ziółko
97122015704,Stefan,Jędraszczyk
95030866399,Mieszko,Muzyk
94020495537,Olga,Fogt
97120620980,Miłosz,Cieciura
99051518547,Anastazja,Kasper
91071969523,Anna Maria,Gałęza
95061575255,Maksymilian,Łyś
99032067369,Fabian,Kaziród
99092462290,Natan,Witkowicz
90122378219,Konstanty,Kornet
95052009145,Melania,Heleniak
97041022223,Stefan,Kuropatwa
90022486610,Błażej,Zackiewicz
93111482399,Kazimierz,Łokaj
99082376381,Tola,Gajowiak
93101327138,Sandra,Pryk
99041943791,Monika,Jakóbiak
90092246574,Ida,Doroz
97040980018,Aleks,Kuchciak
97060689551,Monika,Winnik
99111329461,Gustaw,Kaźmierczyk
94110784970,Radosław,Przewoźnik
91112558664,Kajetan,Bidas
95111527793,Klara,Prażmo
95060939249,Agnieszka,Markiel
90011309155,Mieszko,Nałęcz
92012976561,Stefan,Balas
90041819620,Janina,Waluk
99072631094,Mariusz,Jeszka
94052635565,Nicole,Trąbka
96012805089,Karina,Połetek
94040639904,Dorota,Romankiewicz
99060497927,Marcel,Wendt
98020562790,Marcin,Żelazek
99050202869,Dorota,Wawrzonek
94051763928,Borys,Bałdys
99081757330,Lidia,Karkocha
93101945356,Jacek,Zatoń
93080386353,Albert,Lang
98041809388,Wojciech,Świstek
95032931116,Julita,Broś
97092132128,Filip,Kopik
90032408589,Łukasz,Parkitny
98021686710,Melania,Czerepak
92051161777,Dominik,Ciołczyk
96071606038,Alex,Słabosz
97090855265,Norbert,Feliksiak
97060816193,Anna Maria,Sajnóg
90092307792,Bartek,Rolak
99041443802,Eryk,Supeł
99011923983,Karina,Golenia
91030151097,Kamil,Piskor
90032841575,Sylwia,Rzeźniczek
94071671115,Sylwia,Ścieszka
94120417125,Emil,Ulrych
97060612416,Aleksander,Leszczak
99052697041,Klara,Kubrak
94111998222,Gaja,Bracha
93120467314,Hubert,Franaszek
91122963364,Gaja,Kudlak
92060412738,Maciej,Szwaja
98052521323,Kamila,Fidura
93032636550,Ernest,Wnuczek
99110578941,Oliwier,Duszkiewicz
95012031234,Sara,Sereda
95011296843,Tomasz,Spólnik
91110662110,Łukasz,Maksym
95012331150,Gaja,Doroz
92083135339,Dagmara,Kozdra
95041166130,Ignacy,Borczyk
95030135871,Urszula,Kurpanik
96071443873,Albert,Szumny
95111381012,Julita,Bryzek
99012764684,Sandra,Kaczan
93011162160,Cyprian,Smagacz
91012443857,Kamil,Parzonka
97080454845,Marcin,Wilma
93041986138,Sara,Frelich
90081068752,Leon,Rok
98011833654,Rafał,Żyrek
98091936003,Maciej,Zadka
95082849962,Tymon,Fogt
92071717130,Aleks,Krzystek
92110954797,Agnieszka,Wojtalewicz
93061525898,Maks,Mućka
94021648002,Józef,Świech
94121396564,Urszula,Kasica
94020214231,Inga,Gębura
98041858481,Mikołaj,Capała
91071268073,Maks,Hirsch
93042027380,Olga,Pęciak
94121964169,Leon,Cegła
92012121343,Damian,Pietrus
97072700844,Krystyna,Kasper
95061034486,Melania,Kmak
99012648364,Sara,Gałaj
99031580791,Gaja,Giedrojć
90052072250,Miłosz,Wardziak
99081595459,Aleks,Hrabia
94041582362,Marcelina,Trepka
91051881966,Emil,Hendzel
96060448533,Paweł,Korbel
93072317435,Malwina,Karaśkiewicz
94100314109,Cyprian,Gomoła
98121953156,Alex,Iciek
97092664919,Jacek,Zagrajek
94050383606,Sonia,Saczuk
91041343427,Roksana,Nurkiewicz
93110715331,Elżbieta,Trybus
99051274991,Kamila,Zaucha
95080728649,Ernest,Matejczuk
92062542053,Iwo,Ciepła
98060983577,Gabriel,Jacak
91102741957,Olga,Teper
91100683239,Ernest,Różak
98123093641,Klara,Karalus
94092362052,Radosław,Kretowicz
96041269434,Grzegorz,Szajna
98030919463,Piotr,Kamyk
92022982431,Alan,Gierek
94102385703,Olaf,Mich
91090181061,Kamila,Kuszyk
94122033424,Norbert,Meler
91052865543,Patryk,Jereczek
99092522189,Olga,Dyczko
92041218812,Mateusz,Kijanka
98042294639,Borys,Radke
94031130823,Kornelia,Sobuś
99040690083,Przemysław,Gronostaj
92091428951,Krzysztof,Lenc
91092286313,Jakub,Bluszcz
92081869982,Marcel,Wszoła
93071237503,Agnieszka,Pik
91021103016,Bartek,Cebo
98013010497,Tymoteusz,Mordak
92082204054,Łukasz,Migoń
92051737356,Igor,Oleksik
90051205950,Maksymilian,Ochab
90050478195,Eliza,Martynowicz
98102392695,Inga,Jagiełka
92020911455,Miłosz,Gogola
93122315707,Roksana,Oleksiewicz
94052829324,Tobiasz,Sakwa
93080161488,Jakub,Kobryń
92051535985,Kornelia,Zapiór
98110743197,Andrzej,Koniec
93100292022,Natasza,Wołczyk
90030691103,Mariusz,Woźniczko
94072783789,Maksymilian,Cyrulik
93032752337,Anita,Janczarek
99050993897,Jakub,Janiszek
90032408039,Lidia,Pacholczak
94100405388,Julian,Przekop
98022501348,Maciej,Urynowicz
94060746873,Rozalia,Wołoch
96102318785,Julian,Ryguła
97073158837,Tobiasz,Boguś
93040517261,Cyprian,Rzeszut
97111966666,Gaja,Cimoch
93081976863,Maciej,Lelonek
94051626946,Nicole,Lejk
96051327995,Gustaw,Nyc
91100602517,Marcin,Kołak
95020998020,Mieszko,Pela
95071546944,Olga,Grzywnowicz
98101462809,Janina,Kopciuch
94041813004,Inga,Martynowicz
91101609049,Ada,Panasewicz
90060348305,Maksymilian,Fura
90081362542,Ernest,Haraburda
93071430098,Mateusz,Wasiewicz
96072559885,Anastazja,Szwałek
90030286732,Jerzy,Cyman
97122776764,Elżbieta,Hadaś
98071740127,Marcelina,Teodorowicz
99102165265,Gaja,Szwiec
96110639847,Malwina,Chaba
96092402246,Sara,Nazimek
92082935602,Aleks,Ziarek
97072327726,Malwina,Wawryniuk
90122276173,Sebastian,Tabak
92030766575,Aurelia,Kukieła
90071717693,Sara,Huczko
98030504108,Sonia,Kott
90031885121,Jacek,Matula
90111168144,Mikołaj,Bździuch
96061304676,Maks,Kleinschmidt
91081161858,Ignacy,Pacholak
97081227226,Krystian,Hanc
90062522251,Łukasz,Obiała
98102163112,Bruno,Herok
96121222214,Norbert,Jaźwiec
98060245516,Fabian,Ogłaza
97082820411,Julita,Wochnik
90061179577,Justyna,Woźniczko
95052923346,Gustaw,Nieradko
96090348447,Michał,Smutek
97100709353,Juliusz,Zygmuntowicz
94030289498,Iwo,Krochmal
95021237465,Gaja,Kurzydło
95040975870,Cyprian,Doktór
99041369111,Marek,Grys
92022672338,Natasza,Torbus
97052191930,Hubert,Zdonek
98052332965,Sara,Pałyga
92072832045,Borys,Piguła
92053039395,Damian,Puch
94091004438,Jan,Zdziech
98011608175,Natan,Lesner
97031903299,Kazimierz,Kościuszko
94122701026,Krystian,Gietka
93071011934,Melania,Panasewicz
93072911653,Krystian,Osojca
98110715510,Łukasz,Bejma
91012897038,Norbert,Gryciuk
94011851667,Franciszek,Hrabia
98112975770,Kamil,Krakowczyk
94012961550,Julita,Dycha
90112882647,Fabian,Dybiec
95032710061,Dorota,Krystkowiak
95100530485,Szymon,Nastaj
98032651013,Jerzy,Borysiewicz
94061339904,Anita,Dyczko
94121881127,Dorota,Wielądek
92013008384,Grzegorz,Butrym
99092698688,Mateusz,Grzenia
93022799069,Kornelia,Dąbrówka
93072809231,Tymoteusz,Osada
95072398199,Franciszek,Herdzik
91111098426,Mikołaj,Karpeta
98051903687,Agnieszka,Burkiewicz
95112347756,Mariusz,Chachuła
95022695178,Igor,Martin
97013065094,Ryszard,Sanetra
91062601470,Wiktor,Dyjach
99091068367,Justyna,Wojsa
96030444512,Nataniel,Kargol
98033010635,Eliza,Bok
92080631234,Iwo,Związek
90042718362,Andrzej,Kunert
92091510544,Emil,Kawiak
97031662608,Arkadiusz,Ulewicz
97042517632,Konstanty,Fraszczyk
94032080004,Paweł,Nijak
96052935430,Aleksander,Bartocha
95030517998,Leonard,Sierota
96072115249,Natasza,Giedrojć
93082149501,Oliwier,Lato
94123131091,Daniel,Zmuda
97122602250,Miłosz,Magryta
97051693532,Tymoteusz,Dzienniak
91122320428,Fabian,Koniec
98071476732,Justyna,Gleba
93050792012,Julianna,Borysiak
93072591321,Adrianna,Simon
91102656682,Kornel,Potoczek
98012182108,Malwina,Pastuszek
91011168315,Norbert,Odrzywołek
99011353430,Ernest,Herok
97113028227,Tadeusz,Wudarczyk
90083044149,Marcin,Bryczek
96032118095,Julita,Maćków
99082726438,Piotr,Kiljan
93090797509,Igor,Glanc
91041156979,Eliza,Kawula
92053031724,Tadeusz,Pszczółka
95030608863,Józef,Zontek
96122199054,Andrzej,Janka
92062900231,Maurycy,Zdancewicz
98070299790,Gustaw,Delekta
92051362116,Melania,Fitrzyk
93082054908,Roksana,Jachimczak
97071603377,Cyprian,Zubowicz
98121408908,Marcin,Prostak
98011138353,Patryk,Banak
92022884498,Urszula,Galek
97062073145,Ewelina,Leszkiewicz
90111537821,Gustaw,Strzała
99061505801,Albert,Wypchło
97091505374,Marcel,Stroka
96021166616,Monika,Sobiło
94081252205,Anastazja,Złotek
90021114488,Wojciech,Kluczek
99020604965,Olgierd,Śmieszek
92090154956,Sylwia,Sycz
90110919253,Jan,Kopyt
90090239521,Adam,Heczko
90121031807,Róża,Fabiańczyk
91121787552,Konrad,Salach
98090163370,Filip,Kubek
95110730800,Kornelia,Frukacz
97010207675,Ksawery,Olchawa
96020115307,Adrianna,Zajko
92111164359,Tymon,Obarzanek
99051967747,Kornelia,Gonsior
93100243479,Szymon,Lula
91020189208,Andrzej,Sugier
95112521871,Iwo,Sycz
99062593102,Leonard,Rup
90011956722,Jeremi,Domek
90010356097,Jacek,Pacholak
93083146835,Maks,Gałęza
95112687612,Blanka,Matulewicz
96061788054,Olgierd,Matwiejczyk
96021238524,Olgierd,Dawidczyk
95070827934,Natan,Zeman
97061694657,Jan,Nesterowicz
99041011834,Adam,Dłubak
99091631400,Ida,Szymocha
93102748750,Dominik,Pakosz
98060118551,Marcel,Koloch
98030467690,Nataniel,Dymarczyk
94110850547,Karina,Grębowiec
98091690486,Bianka,Faltyn
94112213797,Gustaw,Pierz
97050430170,Sylwia,Siemion
93071169217,Norbert,Wisz
98121255333,Róża,Pałac
91062923257,Krzysztof,Kostro
97051731232,Fryderyk,Okraska
90030602589,Dagmara,Macek
90091192722,Jacek,Zarzeczna
93031852786,Aleksander,Korda
99040634386,Dawid,Dargacz
93041876572,Kalina,Prystupa
95010479609,Kacper,Żugaj
95102387054,Tadeusz,Kurc
99110705743,Bruno,Pituła
93070753310,Natan,Pioch
98101254873,Bianka,Nagel
94092242066,Jan,Drążyk
96120347442,Inga,Bieszke
92032872500,Alan,Judek
94090568450,Paweł,Bazyluk
93041843235,Józef,Sankiewicz
93122208991,Roksana,Labocha
98100375830,Wiktor,Malewicz
98083048064,Krystyna,Sobel
97060786173,Sonia,Seta
99081920956,Dawid,Rogacz
97111373442,Bartek,Latoszek
97083129984,Ewa,Mikosz
96013076503,Wiktor,Latuszek
92111071222,Konrad,Kluczyk
90060645860,Cyprian,Liedtke
98081552488,Melania,Samul
92050257716,Maksymilian,Plona
99082423069,Marcin,Nocek
96101603574,Artur,Lukas
93100641888,Elżbieta,Mol
97061110494,Kamila,Malesza
93051672926,Konrad,Perlik
96122824903,Kaja,Ochnik
96071356063,Gustaw,Żero
98082413649,Kalina,Gapys
96112577145,Juliusz,Konrad
93103112004,Julianna,Kranc
99040188618,Janina,Wawryniuk
90051088120,Justyna,Kudra
99050991710,Grzegorz,Bakun
91020703484,Elżbieta,Mroczko
92030148852,Cezary,Zubel
91122992393,Kacper,Glazer
99092215270,Urszula,Nawój
94100313573,Alan,Wojtanowicz
92072497675,Marcelina,Lesiewicz
96011734739,Anita,Serwa
95100932409,Julian,Wołos
99010903070,Kornel,Kołaczek
98103029927,Melania,Kutera
97110911834,Gustaw,Rodzeń
94080199918,Krzysztof,Kasznia
92112656208,Gustaw,Korkosz
96050115737,Bianka,Słysz
94021089751,Natan,Salomon
92122824196,Roksana,Kuropatwa
97022261089,Krystyna,Musiolik
95071113746,Karina,Fudalej
97051022583,Daniel,Doroszuk
96063009210,Julian,Skrobot
93022597162,Sonia,Pernak
93110343361,Gabriel,Bronka
99052779129,Sara,Zachwieja
92110615337,Marianna,Ziarnik
93061503319,Ewa,Chabior
96082680098,Mariusz,Jaremko
98062675047,Mikołaj,Wenda
95012132270,Igor,Godyń
95082323552,Jędrzej,Wąsek
96042337996,Kajetan,Ciuba
96110443871,Eliza,Sutor
97041385591,Aurelia,Jacak
95022742344,Artur,Patyna
90120519751,Józef,Kaletka
96010732929,Roksana,Ochnio
98082294602,Adrian,Makaruk
94042096486,Witold,Zbroja
94041222790,Cezary,Tomal
97010292103,Maciej,Gierat
94091255179,Eryk,Bereda
93101789235,Andrzej,Dębosz
93121978893,Antoni,Geisler
95101626507,Justyna,Smolec
91120843097,Julita,Cegła
95082701408,Sebastian,Breguła
90030451695,Oskar,Pierz
92051884775,Eliza,Rusiniak
91052728158,Olgierd,Wawrzyńczyk
95121881261,Fryderyk,Grygorowicz
97013000350,Witold,Klaja
93062984113,Nikodem,Łapacz
97011751197,Błażej,Puch
97033030320,Igor,Gierak
94041650542,Radosław,Wiech
97120220890,Damian,Burzawa
93031236096,Hubert,Ciećko
94112833627,Dagmara,Mirocha
98070427920,Dagmara,Szałas
93123080664,Maks,Furgał
93042434975,Olgierd,Józefczak
99040788801,Malwina,Wawszczak
99071368632,Hubert,Aleksandrzak
90021345819,Bruno,Bembenek
98031750492,Marek,Ksel
99020857301,Tymon,Kuczak
91071355951,Borys,Sterna
91070815542,Adam,Orwat
94121636253,Tadeusz,Kość
91042724689,Michał,Korniak
96101449486,Ksawery,Teper
98080121030,Antoni,Dębniak
94031218464,Aurelia,Pitala
98051457216,Andrzej,Kloska
92012785781,Rozalia,Mila
93072414279,Kalina,Gogół
98082936988,Marek,Reichel
95011666743,Kacper,Rej
93022470681,Elżbieta,Malcher
98070931014,Błażej,Zachwieja
90052484055,Jakub,Hołubowicz
90091868223,Emil,Miara
