Pesel,Przedmiot,Wynik,Data_matury
95073057019,Matematyka,86,2026-05-3
93091189680,Jezyk polski,77,2026-05-1
93091189680,Jezyk angielski,65,2026-05-2
93091189680,Matematyka,74,2026-05-3
94052118659,Jezyk polski,73,2026-05-1
94052118659,Jezyk angielski,100,2026-05-2
94052118659,Matematyka,35,2026-05-3
92040550221,Jezyk polski,72,2026-05-1
92040550221,Jezyk angielski,95,2026-05-2
92040550221,Matematyka,76,2026-05-3
95122629143,Jezyk polski,33,2026-05-1
95122629143,Jezyk angielski,80,2026-05-2
95122629143,Matematyka,87,2026-05-3
98091833553,Jezyk polski,91,2026-05-1
98091833553,Jezyk angielski,92,2026-05-2
98091833553,Matematyka,78,2026-05-3
93033167905,Jezyk polski,84,2026-05-1
93033167905,Jezyk angielski,76,2026-05-2
93033167905,Matematyka,88,2026-05-3
95111530348,Jezyk polski,94,2026-05-1
95111530348,Jezyk angielski,99,2026-05-2
95111530348,Matematyka,78,2026-05-3
99042730158,Jezyk polski,84,2026-05-1
99042730158,Jezyk angielski,81,2026-05-2
99042730158,Matematyka,73,2026-05-3
91050782695,Jezyk polski,66,2026-05-1
91050782695,Jezyk angielski,74,2026-05-2
91050782695,Matematyka,97,2026-05-3
94110689626,Jezyk polski,79,2026-05-1
94110689626,Jezyk angielski,91,2026-05-2
94110689626,Matematyka,51,2026-05-3
91112887014,Jezyk polski,73,2026-05-1
91112887014,Jezyk angielski,51,2026-05-2
91112887014,Matematyka,45,2026-05-3
91091166083,Jezyk polski,76,2026-05-1
91091166083,Jezyk angielski,24,2026-05-2
91091166083,Matematyka,58,2026-05-3
96070259756,Jezyk polski,16,2026-05-1
96070259756,Jezyk angielski,100,2026-05-2
96070259756,Matematyka,100,2026-05-3
99022567073,Jezyk polski,77,2026-05-1
99022567073,Jezyk angielski,77,2026-05-2
99022567073,Matematyka,88,2026-05-3
90100698445,Jezyk polski,100,2026-05-1
90100698445,Jezyk angielski,39,2026-05-2
90100698445,Matematyka,70,2026-05-3
98020475577,Jezyk polski,77,2026-05-1
98020475577,Jezyk angielski,75,2026-05-2
98020475577,Matematyka,61,2026-05-3
91070360097,Jezyk polski,85,2026-05-1
91070360097,Jezyk angielski,71,2026-05-2
91070360097,Matematyka,71,2026-05-3
98122273565,Jezyk polski,72,2026-05-1
98122273565,Jezyk angielski,98,2026-05-2
98122273565,Matematyka,71,2026-05-3
99113068308,Jezyk polski,97,2026-05-1
99113068308,Jezyk angielski,75,2026-05-2
99113068308,Matematyka,80,2026-05-3
96090979845,Jezyk polski,90,2026-05-1
96090979845,Jezyk angielski,87,2026-05-2
96090979845,Matematyka,88,2026-05-3
97020697343,Jezyk polski,52,2026-05-1
97020697343,Jezyk angielski,84,2026-05-2
97020697343,Matematyka,38,2026-05-3
90012105279,Jezyk polski,70,2026-05-1
90012105279,Jezyk angielski,72,2026-05-2
90012105279,Matematyka,83,2026-05-3
97062158561,Jezyk polski,52,2026-05-1
97062158561,Jezyk angielski,76,2026-05-2
97062158561,Matematyka,98,2026-05-3
94121184299,Jezyk polski,91,2026-05-1
94121184299,Jezyk angielski,76,2026-05-2
94121184299,Matematyka,77,2026-05-3
99082121455,Jezyk polski,77,2026-05-1
99082121455,Jezyk angielski,97,2026-05-2
99082121455,Matematyka,88,2026-05-3
94032917508,Jezyk polski,80,2026-05-1
94032917508,Jezyk angielski,92,2026-05-2
94032917508,Matematyka,72,2026-05-3
93081578478,Jezyk polski,39,2026-05-1
93081578478,Jezyk angielski,85,2026-05-2
93081578478,Matematyka,75,2026-05-3
92110455212,Jezyk polski,89,2026-05-1
92110455212,Jezyk angielski,75,2026-05-2
92110455212,Matematyka,95,2026-05-3
93062414605,Jezyk polski,83,2026-05-1
93062414605,Jezyk angielski,74,2026-05-2
93062414605,Matematyka,86,2026-05-3
99082894564,Jezyk polski,75,2026-05-1
99082894564,Jezyk angielski,75,2026-05-2
99082894564,Matematyka,100,2026-05-3
94121774403,Jezyk polski,71,2026-05-1
94121774403,Jezyk angielski,75,2026-05-2
94121774403,Matematyka,75,2026-05-3
91043017696,Jezyk polski,70,2026-05-1
91043017696,Jezyk angielski,76,2026-05-2
91043017696,Matematyka,83,2026-05-3
93112647920,Jezyk polski,75,2026-05-1
93112647920,Jezyk angielski,98,2026-05-2
93112647920,Matematyka,85,2026-05-3
92101235555,Jezyk polski,79,2026-05-1
92101235555,Jezyk angielski,78,2026-05-2
92101235555,Matematyka,78,2026-05-3
94011685024,Jezyk polski,68,2026-05-1
94011685024,Jezyk angielski,10,2026-05-2
94011685024,Matematyka,75,2026-05-3
91051967116,Jezyk polski,87,2026-05-1
91051967116,Jezyk angielski,61,2026-05-2
91051967116,Matematyka,81,2026-05-3
97060930022,Jezyk polski,77,2026-05-1
97060930022,Jezyk angielski,93,2026-05-2
97060930022,Matematyka,48,2026-05-3
93050949391,Jezyk polski,100,2026-05-1
93050949391,Jezyk angielski,78,2026-05-2
93050949391,Matematyka,71,2026-05-3
97030759273,Jezyk polski,100,2026-05-1
97030759273,Jezyk angielski,20,2026-05-2
97030759273,Matematyka,80,2026-05-3
93051403496,Jezyk polski,71,2026-05-1
93051403496,Jezyk angielski,74,2026-05-2
93051403496,Matematyka,37,2026-05-3
96041431677,Jezyk polski,83,2026-05-1
96041431677,Jezyk angielski,86,2026-05-2
96041431677,Matematyka,75,2026-05-3
97090765896,Jezyk polski,81,2026-05-1
97090765896,Jezyk angielski,74,2026-05-2
97090765896,Matematyka,76,2026-05-3
96052289577,Jezyk polski,88,2026-05-1
96052289577,Jezyk angielski,77,2026-05-2
96052289577,Matematyka,71,2026-05-3
93021271603,Jezyk polski,72,2026-05-1
93021271603,Jezyk angielski,39,2026-05-2
93021271603,Matematyka,91,2026-05-3
93051258928,Jezyk polski,32,2026-05-1
93051258928,Jezyk angielski,80,2026-05-2
93051258928,Matematyka,63,2026-05-3
90120443870,Jezyk polski,74,2026-05-1
90120443870,Jezyk angielski,84,2026-05-2
90120443870,Matematyka,87,2026-05-3
95041123012,Jezyk polski,64,2026-05-1
95041123012,Jezyk angielski,94,2026-05-2
95041123012,Matematyka,76,2026-05-3
94082523702,Jezyk polski,57,2026-05-1
94082523702,Jezyk angielski,10,2026-05-2
94082523702,Matematyka,74,2026-05-3
92090107763,Jezyk polski,76,2026-05-1
92090107763,Jezyk angielski,75,2026-05-2
92090107763,Matematyka,95,2026-05-3
95080170552,Jezyk polski,38,2026-05-1
95080170552,Jezyk angielski,85,2026-05-2
95080170552,Matematyka,83,2026-05-3
93090935411,Jezyk polski,90,2026-05-1
93090935411,Jezyk angielski,73,2026-05-2
93090935411,Matematyka,79,2026-05-3
92052623849,Jezyk polski,81,2026-05-1
92052623849,Jezyk angielski,81,2026-05-2
92052623849,Matematyka,83,2026-05-3
93121285023,Jezyk polski,82,2026-05-1
93121285023,Jezyk angielski,85,2026-05-2
93121285023,Matematyka,96,2026-05-3
95041827299,Jezyk polski,87,2026-05-1
95041827299,Jezyk angielski,28,2026-05-2
95041827299,Matematyka,100,2026-05-3
97090163731,Jezyk polski,91,2026-05-1
97090163731,Jezyk angielski,100,2026-05-2
97090163731,Matematyka,96,2026-05-3
96071864526,Jezyk polski,77,2026-05-1
96071864526,Jezyk angielski,75,2026-05-2
96071864526,Matematyka,85,2026-05-3
95091154185,Jezyk polski,74,2026-05-1
95091154185,Jezyk angielski,100,2026-05-2
95091154185,Matematyka,58,2026-05-3
97120927087,Jezyk polski,97,2026-05-1
97120927087,Jezyk angielski,83,2026-05-2
97120927087,Matematyka,44,2026-05-3
92101901667,Jezyk polski,34,2026-05-1
92101901667,Jezyk angielski,96,2026-05-2
92101901667,Matematyka,90,2026-05-3
90020723889,Jezyk polski,87,2026-05-1
90020723889,Jezyk angielski,71,2026-05-2
90020723889,Matematyka,71,2026-05-3
92112385618,Jezyk polski,73,2026-05-1
92112385618,Jezyk angielski,79,2026-05-2
92112385618,Matematyka,77,2026-05-3
96122881571,Jezyk polski,100,2026-05-1
96122881571,Jezyk angielski,92,2026-05-2
96122881571,Matematyka,94,2026-05-3
91111364196,Jezyk polski,88,2026-05-1
91111364196,Jezyk angielski,41,2026-05-2
91111364196,Matematyka,66,2026-05-3
93072420698,Jezyk polski,70,2026-05-1
93072420698,Jezyk angielski,100,2026-05-2
93072420698,Matematyka,84,2026-05-3
98112361917,Jezyk polski,86,2026-05-1
98112361917,Jezyk angielski,91,2026-05-2
98112361917,Matematyka,79,2026-05-3
92010599434,Jezyk polski,79,2026-05-1
92010599434,Jezyk angielski,78,2026-05-2
92010599434,Matematyka,81,2026-05-3
91072924396,Jezyk polski,81,2026-05-1
91072924396,Jezyk angielski,90,2026-05-2
91072924396,Matematyka,96,2026-05-3
98012597609,Jezyk polski,86,2026-05-1
98012597609,Jezyk angielski,72,2026-05-2
98012597609,Matematyka,92,2026-05-3
90011171475,Jezyk polski,89,2026-05-1
90011171475,Jezyk angielski,70,2026-05-2
90011171475,Matematyka,79,2026-05-3
97091884460,Jezyk polski,94,2026-05-1
97091884460,Jezyk angielski,70,2026-05-2
97091884460,Matematyka,68,2026-05-3
91022481681,Jezyk polski,92,2026-05-1
91022481681,Jezyk angielski,87,2026-05-2
91022481681,Matematyka,57,2026-05-3
99031571430,Jezyk polski,93,2026-05-1
99031571430,Jezyk angielski,72,2026-05-2
99031571430,Matematyka,91,2026-05-3
90012396967,Jezyk polski,88,2026-05-1
90012396967,Jezyk angielski,73,2026-05-2
90012396967,Matematyka,76,2026-05-3
96122558837,Jezyk polski,72,2026-05-1
96122558837,Jezyk angielski,87,2026-05-2
96122558837,Matematyka,97,2026-05-3
94052100627,Jezyk polski,52,2026-05-1
94052100627,Jezyk angielski,92,2026-05-2
94052100627,Matematyka,54,2026-05-3
97092931178,Jezyk polski,86,2026-05-1
97092931178,Jezyk angielski,81,2026-05-2
97092931178,Matematyka,59,2026-05-3
97012352687,Jezyk polski,100,2026-05-1
97012352687,Jezyk angielski,89,2026-05-2
97012352687,Matematyka,73,2026-05-3
93082759186,Jezyk polski,73,2026-05-1
93082759186,Jezyk angielski,99,2026-05-2
93082759186,Matematyka,30,2026-05-3
90021377209,Jezyk polski,76,2026-05-1
90021377209,Jezyk angielski,80,2026-05-2
90021377209,Matematyka,71,2026-05-3
97012890675,Jezyk polski,71,2026-05-1
97012890675,Jezyk angielski,87,2026-05-2
97012890675,Matematyka,40,2026-05-3
93041525650,Jezyk polski,71,2026-05-1
93041525650,Jezyk angielski,66,2026-05-2
93041525650,Matematyka,48,2026-05-3
94112003066,Jezyk polski,78,2026-05-1
94112003066,Jezyk angielski,85,2026-05-2
94112003066,Matematyka,67,2026-05-3
95031724878,Jezyk polski,91,2026-05-1
95031724878,Jezyk angielski,95,2026-05-2
95031724878,Matematyka,70,2026-05-3
90103180668,Jezyk polski,89,2026-05-1
90103180668,Jezyk angielski,87,2026-05-2
90103180668,Matematyka,84,2026-05-3
95063086160,Jezyk polski,29,2026-05-1
95063086160,Jezyk angielski,75,2026-05-2
95063086160,Matematyka,89,2026-05-3
90100241230,Jezyk polski,77,2026-05-1
90100241230,Jezyk angielski,89,2026-05-2
90100241230,Matematyka,73,2026-05-3
96062983168,Jezyk polski,100,2026-05-1
96062983168,Jezyk angielski,84,2026-05-2
96062983168,Matematyka,33,2026-05-3
96061172701,Jezyk polski,100,2026-05-1
96061172701,Jezyk angielski,98,2026-05-2
96061172701,Matematyka,76,2026-05-3
95062274320,Jezyk polski,99,2026-05-1
95062274320,Jezyk angielski,89,2026-05-2
95062274320,Matematyka,89,2026-05-3
97052296635,Jezyk polski,87,2026-05-1
97052296635,Jezyk angielski,53,2026-05-2
97052296635,Matematyka,38,2026-05-3
96021344889,Jezyk polski,81,2026-05-1
96021344889,Jezyk angielski,100,2026-05-2
96021344889,Matematyka,79,2026-05-3
92070655356,Jezyk polski,81,2026-05-1
92070655356,Jezyk angielski,70,2026-05-2
92070655356,Matematyka,45,2026-05-3
92101383517,Jezyk polski,81,2026-05-1
92101383517,Jezyk angielski,84,2026-05-2
92101383517,Matematyka,89,2026-05-3
97060191438,Jezyk polski,96,2026-05-1
97060191438,Jezyk angielski,83,2026-05-2
97060191438,Matematyka,49,2026-05-3
91061252721,Jezyk polski,86,2026-05-1
91061252721,Jezyk angielski,70,2026-05-2
91061252721,Matematyka,80,2026-05-3
98082347133,Jezyk polski,78,2026-05-1
98082347133,Jezyk angielski,27,2026-05-2
98082347133,Matematyka,76,2026-05-3
96122327703,Jezyk polski,92,2026-05-1
96122327703,Jezyk angielski,94,2026-05-2
96122327703,Matematyka,77,2026-05-3
96100739577,Jezyk polski,89,2026-05-1
96100739577,Jezyk angielski,88,2026-05-2
96100739577,Matematyka,98,2026-05-3
96041451512,Jezyk polski,70,2026-05-1
96041451512,Jezyk angielski,89,2026-05-2
96041451512,Matematyka,39,2026-05-3
99020539337,Jezyk polski,79,2026-05-1
99020539337,Jezyk angielski,72,2026-05-2
99020539337,Matematyka,22,2026-05-3
98090939793,Jezyk polski,40,2026-05-1
98090939793,Jezyk angielski,72,2026-05-2
98090939793,Matematyka,89,2026-05-3
95042588753,Jezyk polski,67,2026-05-1
95042588753,Jezyk angielski,86,2026-05-2
95042588753,Matematyka,72,2026-05-3
93071266921,Jezyk polski,84,2026-05-1
93071266921,Jezyk angielski,79,2026-05-2
93071266921,Matematyka,76,2026-05-3
92080357976,Jezyk polski,88,2026-05-1
92080357976,Jezyk angielski,87,2026-05-2
92080357976,Matematyka,11,2026-05-3
97041793477,Jezyk polski,77,2026-05-1
97041793477,Jezyk angielski,74,2026-05-2
97041793477,Matematyka,83,2026-05-3
90091404872,Jezyk polski,90,2026-05-1
90091404872,Jezyk angielski,72,2026-05-2
90091404872,Matematyka,83,2026-05-3
97061711077,Jezyk polski,94,2026-05-1
97061711077,Jezyk angielski,100,2026-05-2
97061711077,Matematyka,75,2026-05-3
99071891097,Jezyk polski,88,2026-05-1
99071891097,Jezyk angielski,72,2026-05-2
99071891097,Matematyka,76,2026-05-3
98121610716,Jezyk polski,93,2026-05-1
98121610716,Jezyk angielski,87,2026-05-2
98121610716,Matematyka,91,2026-05-3
91010987980,Jezyk polski,94,2026-05-1
91010987980,Jezyk angielski,57,2026-05-2
91010987980,Matematyka,88,2026-05-3
98122327141,Jezyk polski,74,2026-05-1
98122327141,Jezyk angielski,95,2026-05-2
98122327141,Matematyka,77,2026-05-3
94103037876,Jezyk polski,28,2026-05-1
94103037876,Jezyk angielski,73,2026-05-2
94103037876,Matematyka,74,2026-05-3
90050951692,Jezyk polski,18,2026-05-1
90050951692,Jezyk angielski,28,2026-05-2
90050951692,Matematyka,93,2026-05-3
96112645622,Jezyk polski,91,2026-05-1
96112645622,Jezyk angielski,84,2026-05-2
96112645622,Matematyka,96,2026-05-3
96120250656,Jezyk polski,89,2026-05-1
96120250656,Jezyk angielski,100,2026-05-2
96120250656,Matematyka,74,2026-05-3
93041078592,Jezyk polski,99,2026-05-1
93041078592,Jezyk angielski,76,2026-05-2
93041078592,Matematyka,88,2026-05-3
95041581733,Jezyk polski,73,2026-05-1
95041581733,Jezyk angielski,64,2026-05-2
95041581733,Matematyka,94,2026-05-3
92032222206,Jezyk polski,58,2026-05-1
92032222206,Jezyk angielski,79,2026-05-2
92032222206,Matematyka,91,2026-05-3
93082620235,Jezyk polski,97,2026-05-1
93082620235,Jezyk angielski,89,2026-05-2
93082620235,Matematyka,39,2026-05-3
95062647902,Jezyk polski,13,2026-05-1
95062647902,Jezyk angielski,81,2026-05-2
95062647902,Matematyka,100,2026-05-3
90060971804,Jezyk polski,70,2026-05-1
90060971804,Jezyk angielski,85,2026-05-2
90060971804,Matematyka,80,2026-05-3
92081445526,Jezyk polski,87,2026-05-1
92081445526,Jezyk angielski,71,2026-05-2
92081445526,Matematyka,83,2026-05-3
94121797617,Jezyk polski,91,2026-05-1
94121797617,Jezyk angielski,78,2026-05-2
94121797617,Matematyka,12,2026-05-3
96091373730,Jezyk polski,34,2026-05-1
96091373730,Jezyk angielski,71,2026-05-2
96091373730,Matematyka,100,2026-05-3
92012391652,Jezyk polski,90,2026-05-1
92012391652,Jezyk angielski,75,2026-05-2
92012391652,Matematyka,44,2026-05-3
96042122192,Jezyk polski,87,2026-05-1
96042122192,Jezyk angielski,87,2026-05-2
96042122192,Matematyka,85,2026-05-3
97080286064,Jezyk polski,82,2026-05-1
97080286064,Jezyk angielski,21,2026-05-2
97080286064,Matematyka,80,2026-05-3
96090339018,Jezyk polski,74,2026-05-1
96090339018,Jezyk angielski,99,2026-05-2
96090339018,Matematyka,76,2026-05-3
95052642432,Jezyk polski,26,2026-05-1
95052642432,Jezyk angielski,86,2026-05-2
95052642432,Matematyka,71,2026-05-3
95062026682,Jezyk polski,72,2026-05-1
95062026682,Jezyk angielski,70,2026-05-2
95062026682,Matematyka,72,2026-05-3
98080100880,Jezyk polski,86,2026-05-1
98080100880,Jezyk angielski,95,2026-05-2
98080100880,Matematyka,91,2026-05-3
94072406206,Jezyk polski,82,2026-05-1
94072406206,Jezyk angielski,34,2026-05-2
94072406206,Matematyka,71,2026-05-3
91070695757,Jezyk polski,81,2026-05-1
91070695757,Jezyk angielski,72,2026-05-2
91070695757,Matematyka,82,2026-05-3
99061455755,Jezyk polski,35,2026-05-1
99061455755,Jezyk angielski,86,2026-05-2
99061455755,Matematyka,87,2026-05-3
96081632041,Jezyk polski,94,2026-05-1
96081632041,Jezyk angielski,40,2026-05-2
96081632041,Matematyka,80,2026-05-3
98022480030,Jezyk polski,89,2026-05-1
98022480030,Jezyk angielski,75,2026-05-2
98022480030,Matematyka,53,2026-05-3
95091177818,Jezyk polski,89,2026-05-1
95091177818,Jezyk angielski,81,2026-05-2
95091177818,Matematyka,75,2026-05-3
90092269054,Jezyk polski,90,2026-05-1
90092269054,Jezyk angielski,90,2026-05-2
90092269054,Matematyka,85,2026-05-3
93032009798,Jezyk polski,75,2026-05-1
93032009798,Jezyk angielski,67,2026-05-2
93032009798,Matematyka,78,2026-05-3
90100143822,Jezyk polski,92,2026-05-1
90100143822,Jezyk angielski,89,2026-05-2
90100143822,Matematyka,77,2026-05-3
93032153428,Jezyk polski,60,2026-05-1
93032153428,Jezyk angielski,83,2026-05-2
93032153428,Matematyka,27,2026-05-3
97090717657,Jezyk polski,21,2026-05-1
97090717657,Jezyk angielski,64,2026-05-2
97090717657,Matematyka,43,2026-05-3
95103128748,Jezyk polski,78,2026-05-1
95103128748,Jezyk angielski,70,2026-05-2
95103128748,Matematyka,59,2026-05-3
92112120468,Jezyk polski,79,2026-05-1
92112120468,Jezyk angielski,70,2026-05-2
92112120468,Matematyka,87,2026-05-3
93050200544,Jezyk polski,84,2026-05-1
93050200544,Jezyk angielski,73,2026-05-2
93050200544,Matematyka,65,2026-05-3
93041536142,Jezyk polski,84,2026-05-1
93041536142,Jezyk angielski,65,2026-05-2
93041536142,Matematyka,75,2026-05-3
93022614155,Jezyk polski,25,2026-05-1
93022614155,Jezyk angielski,21,2026-05-2
93022614155,Matematyka,36,2026-05-3
90111716170,Jezyk polski,85,2026-05-1
90111716170,Jezyk angielski,77,2026-05-2
90111716170,Matematyka,75,2026-05-3
98092595957,Jezyk polski,50,2026-05-1
98092595957,Jezyk angielski,80,2026-05-2
98092595957,Matematyka,86,2026-05-3
95082716291,Jezyk polski,22,2026-05-1
95082716291,Jezyk angielski,54,2026-05-2
95082716291,Matematyka,80,2026-05-3
97061837298,Jezyk polski,87,2026-05-1
97061837298,Jezyk angielski,78,2026-05-2
97061837298,Matematyka,81,2026-05-3
92022509382,Jezyk polski,45,2026-05-1
92022509382,Jezyk angielski,87,2026-05-2
92022509382,Matematyka,42,2026-05-3
91120579558,Jezyk polski,80,2026-05-1
91120579558,Jezyk angielski,98,2026-05-2
91120579558,Matematyka,83,2026-05-3
99090420502,Jezyk polski,84,2026-05-1
99090420502,Jezyk angielski,90,2026-05-2
99090420502,Matematyka,100,2026-05-3
98100211770,Jezyk polski,99,2026-05-1
98100211770,Jezyk angielski,35,2026-05-2
98100211770,Matematyka,82,2026-05-3
90111960142,Jezyk polski,93,2026-05-1
90111960142,Jezyk angielski,70,2026-05-2
90111960142,Matematyka,94,2026-05-3
92082778436,Jezyk polski,73,2026-05-1
92082778436,Jezyk angielski,79,2026-05-2
92082778436,Matematyka,83,2026-05-3
97081826777,Jezyk polski,70,2026-05-1
97081826777,Jezyk angielski,32,2026-05-2
97081826777,Matematyka,58,2026-05-3
90011500488,Jezyk polski,58,2026-05-1
90011500488,Jezyk angielski,88,2026-05-2
90011500488,Matematyka,63,2026-05-3
97111298934,Jezyk polski,100,2026-05-1
97111298934,Jezyk angielski,80,2026-05-2
97111298934,Matematyka,71,2026-05-3
96092960094,Jezyk polski,86,2026-05-1
96092960094,Jezyk angielski,39,2026-05-2
96092960094,Matematyka,52,2026-05-3
94060820236,Jezyk polski,81,2026-05-1
94060820236,Jezyk angielski,47,2026-05-2
94060820236,Matematyka,83,2026-05-3
92101745454,Jezyk polski,70,2026-05-1
92101745454,Jezyk angielski,84,2026-05-2
92101745454,Matematyka,80,2026-05-3
91072119385,Jezyk polski,84,2026-05-1
91072119385,Jezyk angielski,85,2026-05-2
91072119385,Matematyka,74,2026-05-3
97061609419,Jezyk polski,100,2026-05-1
97061609419,Jezyk angielski,72,2026-05-2
97061609419,Matematyka,70,2026-05-3
93090805033,Jezyk polski,72,2026-05-1
93090805033,Jezyk angielski,86,2026-05-2
93090805033,Matematyka,79,2026-05-3
97082140845,Jezyk polski,69,2026-05-1
97082140845,Jezyk angielski,54,2026-05-2
97082140845,Matematyka,83,2026-05-3
91111639735,Jezyk polski,73,2026-05-1
91111639735,Jezyk angielski,81,2026-05-2
91111639735,Matematyka,46,2026-05-3
96040679092,Jezyk polski,73,2026-05-1
96040679092,Jezyk angielski,88,2026-05-2
96040679092,Matematyka,79,2026-05-3
91100138708,Jezyk polski,100,2026-05-1
91100138708,Jezyk angielski,73,2026-05-2
91100138708,Matematyka,82,2026-05-3
99071563877,Jezyk polski,90,2026-05-1
99071563877,Jezyk angielski,69,2026-05-2
99071563877,Matematyka,81,2026-05-3
94081806060,Jezyk polski,74,2026-05-1
94081806060,Jezyk angielski,62,2026-05-2
94081806060,Matematyka,88,2026-05-3
93020610276,Jezyk polski,91,2026-05-1
93020610276,Jezyk angielski,89,2026-05-2
93020610276,Matematyka,82,2026-05-3
94100774167,Jezyk polski,89,2026-05-1
94100774167,Jezyk angielski,87,2026-05-2
94100774167,Matematyka,75,2026-05-3
98031538933,Jezyk polski,15,2026-05-1
98031538933,Jezyk angielski,92,2026-05-2
98031538933,Matematyka,32,2026-05-3
98101080591,Jezyk polski,80,2026-05-1
98101080591,Jezyk angielski,30,2026-05-2
98101080591,Matematyka,62,2026-05-3
97111024324,Jezyk polski,89,2026-05-1
97111024324,Jezyk angielski,27,2026-05-2
97111024324,Matematyka,96,2026-05-3
97020686271,Jezyk polski,87,2026-05-1
97020686271,Jezyk angielski,88,2026-05-2
97020686271,Matematyka,97,2026-05-3
95122705089,Jezyk polski,47,2026-05-1
95122705089,Jezyk angielski,75,2026-05-2
95122705089,Matematyka,71,2026-05-3
90092941523,Jezyk polski,71,2026-05-1
90092941523,Jezyk angielski,63,2026-05-2
90092941523,Matematyka,90,2026-05-3
94042305571,Jezyk polski,77,2026-05-1
94042305571,Jezyk angielski,85,2026-05-2
94042305571,Matematyka,89,2026-05-3
94033196863,Jezyk polski,59,2026-05-1
94033196863,Jezyk angielski,77,2026-05-2
94033196863,Matematyka,84,2026-05-3
97053197362,Jezyk polski,78,2026-05-1
97053197362,Jezyk angielski,34,2026-05-2
97053197362,Matematyka,76,2026-05-3
92120564274,Jezyk polski,100,2026-05-1
92120564274,Jezyk angielski,75,2026-05-2
92120564274,Matematyka,69,2026-05-3
90081563424,Jezyk polski,97,2026-05-1
90081563424,Jezyk angielski,39,2026-05-2
90081563424,Matematyka,58,2026-05-3
92101429345,Jezyk polski,87,2026-05-1
92101429345,Jezyk angielski,86,2026-05-2
92101429345,Matematyka,61,2026-05-3
96022255137,Jezyk polski,67,2026-05-1
96022255137,Jezyk angielski,18,2026-05-2
96022255137,Matematyka,71,2026-05-3
91032358423,Jezyk polski,100,2026-05-1
91032358423,Jezyk angielski,86,2026-05-2
91032358423,Matematyka,96,2026-05-3
96041176895,Jezyk polski,92,2026-05-1
96041176895,Jezyk angielski,75,2026-05-2
96041176895,Matematyka,89,2026-05-3
92050444622,Jezyk polski,76,2026-05-1
92050444622,Jezyk angielski,94,2026-05-2
92050444622,Matematyka,74,2026-05-3
96100678083,Jezyk polski,67,2026-05-1
96100678083,Jezyk angielski,82,2026-05-2
96100678083,Matematyka,100,2026-05-3
94082791019,Jezyk polski,88,2026-05-1
94082791019,Jezyk angielski,88,2026-05-2
94082791019,Matematyka,74,2026-05-3
98041426437,Jezyk polski,88,2026-05-1
98041426437,Jezyk angielski,78,2026-05-2
98041426437,Matematyka,89,2026-05-3
93052499801,Jezyk polski,74,2026-05-1
93052499801,Jezyk angielski,77,2026-05-2
93052499801,Matematyka,85,2026-05-3
91110769374,Jezyk polski,20,2026-05-1
91110769374,Jezyk angielski,80,2026-05-2
91110769374,Matematyka,75,2026-05-3
99061001840,Jezyk polski,84,2026-05-1
99061001840,Jezyk angielski,72,2026-05-2
99061001840,Matematyka,78,2026-05-3
90082210554,Jezyk polski,81,2026-05-1
90082210554,Jezyk angielski,75,2026-05-2
90082210554,Matematyka,87,2026-05-3
93102159516,Jezyk polski,80,2026-05-1
93102159516,Jezyk angielski,70,2026-05-2
93102159516,Matematyka,74,2026-05-3
98062780547,Jezyk polski,25,2026-05-1
98062780547,Jezyk angielski,71,2026-05-2
98062780547,Matematyka,84,2026-05-3
98042874741,Jezyk polski,96,2026-05-1
98042874741,Jezyk angielski,96,2026-05-2
98042874741,Matematyka,89,2026-05-3
91042145905,Jezyk polski,72,2026-05-1
91042145905,Jezyk angielski,76,2026-05-2
91042145905,Matematyka,93,2026-05-3
90022673106,Jezyk polski,72,2026-05-1
90022673106,Jezyk angielski,90,2026-05-2
90022673106,Matematyka,36,2026-05-3
98060535057,Jezyk polski,86,2026-05-1
98060535057,Jezyk angielski,89,2026-05-2
98060535057,Matematyka,68,2026-05-3
93062498047,Jezyk polski,82,2026-05-1
93062498047,Jezyk angielski,72,2026-05-2
93062498047,Matematyka,86,2026-05-3
94081697170,Jezyk polski,86,2026-05-1
94081697170,Jezyk angielski,86,2026-05-2
94081697170,Matematyka,80,2026-05-3
95082259321,Jezyk polski,84,2026-05-1
95082259321,Jezyk angielski,48,2026-05-2
95082259321,Matematyka,88,2026-05-3
98081189448,Jezyk polski,75,2026-05-1
98081189448,Jezyk angielski,95,2026-05-2
98081189448,Matematyka,99,2026-05-3
94082487929,Jezyk polski,48,2026-05-1
94082487929,Jezyk angielski,81,2026-05-2
94082487929,Matematyka,86,2026-05-3
90101455742,Jezyk polski,87,2026-05-1
90101455742,Jezyk angielski,68,2026-05-2
90101455742,Matematyka,82,2026-05-3
99052354762,Jezyk polski,97,2026-05-1
99052354762,Jezyk angielski,80,2026-05-2
99052354762,Matematyka,77,2026-05-3
91041443479,Jezyk polski,89,2026-05-1
91041443479,Jezyk angielski,45,2026-05-2
91041443479,Matematyka,93,2026-05-3
97080220947,Jezyk polski,99,2026-05-1
97080220947,Jezyk angielski,38,2026-05-2
97080220947,Matematyka,80,2026-05-3
98021521215,Jezyk polski,80,2026-05-1
98021521215,Jezyk angielski,90,2026-05-2
98021521215,Matematyka,84,2026-05-3
97041990393,Jezyk polski,52,2026-05-1
97041990393,Jezyk angielski,74,2026-05-2
97041990393,Matematyka,73,2026-05-3
96060786398,Jezyk polski,82,2026-05-1
96060786398,Jezyk angielski,75,2026-05-2
